code,year,povertyrate,povertytargetmet,gdppc,gdppc_need_baseline,ghgpc,ghgpc_need_baseline,ghgpc_need_energy,ghgpc_need_equality,targetgdppc_baseline,targetgdppc_equality
MDA,2010,.4104012548923492,,8550.1709,,3.07,,,,14491.962,14491.962
MDA,2011,.216697096824646,,9052.8662,,3.08,,,,14491.962,14491.962
MDA,2012,.1385103464126587,,9000.6592,,3.01,,,,14491.962,14491.962
MDA,2013,.0251886043697596,,9817.2959,,2.68,,,,14491.962,14491.962
MDA,2014,0,,10314.409,,2.89,,,,14491.962,14491.962
MDA,2015,.0312092434614897,,10360.829,,3.04,,,,14491.962,14491.962
MDA,2016,.1080544143915176,,10942.551,,3.13,,,,14491.962,14491.962
MDA,2017,0,,11651.317,,3.12,,,,14491.962,14491.962
MDA,2018,0,,12363.146,,3.34,,,,14491.962,14491.962
MDA,2019,.0286451391875744,,13026.516,,3.5,,,,14491.962,14491.962
MDA,2020,,,12269.923,,,,,,14491.962,14491.962
MDA,2021,,,14233.854,,,,,,14491.962,14491.962
MDA,2022,0,1,14491.962,14491.962,3.402166843414307,3.4021668,3.4021668,3.4021668,14491.962,14491.962
MDA,2023,,,15094.111,14491.962,,3.4101849,3.4101849,3.4101849,14491.962,14491.962
MDA,2024,,,16256.479,14491.962,,3.4182215,3.4182215,3.4182215,14491.962,14491.962
MDA,2025,,,17443.324,14491.962,,3.4262772,3.4262772,3.4262772,14491.962,14491.962
MDA,2026,,,18648.68,14491.962,,3.4343517,3.4343517,3.4343517,14491.962,14491.962
MDA,2027,,,19936.191,14491.962,,3.4424455,3.4424455,3.4424455,14491.962,14491.962
MDA,2028,,,21312.594,14491.962,,3.4505582,3.4505582,3.4505582,14491.962,14491.962
MDA,2029,,,22784.023,14491.962,,3.4586899,3.4586899,3.4586899,14491.962,14491.962
MDA,2030,,,24357.041,14491.962,,3.466841,3.466841,3.466841,14491.962,14491.962
MDA,2031,,,26038.66,14491.962,,3.4750113,3.4750113,3.4750113,14491.962,14491.962
MDA,2032,,,27836.379,14491.962,,3.4832008,3.4832008,3.4832008,14491.962,14491.962
MDA,2033,,,29758.213,14491.962,,3.4914095,3.4914095,3.4914095,14491.962,14491.962
MDA,2034,,,31812.73,14491.962,,3.4996376,3.4996376,3.4996376,14491.962,14491.962
MDA,2035,,,34009.094,14491.962,,3.5078852,3.5078852,3.5078852,14491.962,14491.962
MDA,2036,,,36357.094,14491.962,,3.5161521,3.5161521,3.5161521,14491.962,14491.962
MDA,2037,,,38867.199,14491.962,,3.5244386,3.5244386,3.5244386,14491.962,14491.962
MDA,2038,,,41550.605,14491.962,,3.5327446,3.5327446,3.5327446,14491.962,14491.962
MDA,2039,,,44419.273,14491.962,,3.5410702,3.5410702,3.5410702,14491.962,14491.962
MDA,2040,,,47485.996,14491.962,,3.5494153,3.5494153,3.5494153,14491.962,14491.962
MDA,2041,,,50764.445,14491.962,,3.55778,3.55778,3.55778,14491.962,14491.962
MDA,2042,,,54269.242,14491.962,,3.5661647,3.5661647,3.5661647,14491.962,14491.962
MDA,2043,,,58016.012,14491.962,,3.574569,3.574569,3.574569,14491.962,14491.962
MDA,2044,,,62021.457,14491.962,,3.582993,3.582993,3.582993,14491.962,14491.962
MDA,2045,,,66303.438,14491.962,,3.5914371,3.5914371,3.5914371,14491.962,14491.962
MDA,2046,,,70881.055,14491.962,,3.599901,3.599901,3.599901,14491.962,14491.962
MDA,2047,,,75774.711,14491.962,,3.6083846,3.6083846,3.6083846,14491.962,14491.962
MDA,2048,,,81006.227,14491.962,,3.6168885,3.6168885,3.6168885,14491.962,14491.962
MDA,2049,,,86598.93,14491.962,,3.6254125,3.6254125,3.6254125,14491.962,14491.962
MDA,2050,,,92577.75,14491.962,,3.6339562,3.6339562,3.6339562,14491.962,14491.962
MDG,1991,70.24176025390625,,1686.1572,,.14,,,,7114.5771,5174.418
MDG,1992,71.67959594726563,,1656.3445,,.14,,,,7114.5771,5174.418
MDG,1993,72.43547058105469,,1641.2109,,.14,,,,7114.5771,5174.418
MDG,1994,72.97134399414063,,1591.42,,.14,,,,7114.5771,5174.418
MDG,1995,72.07870483398438,,1569.0375,,.16,,,,7114.5771,5174.418
MDG,1996,71.07571411132813,,1553.5752,,.15,,,,7114.5771,5174.418
MDG,1997,69.37030029296875,,1560.9741,,.16,,,,7114.5771,5174.418
MDG,1998,68.25920867919922,,1571.6294,,.17,,,,7114.5771,5174.418
MDG,1999,66.86746215820313,,1594.4766,,.17,,,,7114.5771,5174.418
MDG,2000,69.05795288085938,,1614.3826,,.16,,,,7114.5771,5174.418
MDG,2001,70.99639892578125,,1658.9359,,.16,,,,7114.5771,5174.418
MDG,2002,77.49098968505859,,1409.3956,,.12,,,,7114.5771,5174.418
MDG,2003,75.37357330322266,,1501.2745,,.14,,,,7114.5771,5174.418
MDG,2004,74.61006164550781,,1533.6993,,.15,,,,7114.5771,5174.418
MDG,2005,74.22136688232422,,1559.875,,.15,,,,7114.5771,5174.418
MDG,2006,74.47103881835938,,1596.7534,,.14,,,,7114.5771,5174.418
MDG,2007,74.57888031005859,,1639.8831,,.14,,,,7114.5771,5174.418
MDG,2008,74.25403594970703,,1700.696,,.14,,,,7114.5771,5174.418
MDG,2009,78.17115020751953,,1587.5671,,.13,,,,7114.5771,5174.418
MDG,2010,80.15473175048828,,1553.405,,.14,,,,7114.5771,5174.418
MDG,2011,81.44989013671875,,1534.9399,,.15,,,,7114.5771,5174.418
MDG,2012,80.57717132568359,,1538.5167,,.17,,,,7114.5771,5174.418
MDG,2013,80.77079772949219,,1531.7786,,.18,,,,7114.5771,5174.418
MDG,2014,80.58354187011719,,1540.745,,.18,,,,7114.5771,5174.418
MDG,2015,80.50885009765625,,1546.7672,,.18,,,,7114.5771,5174.418
MDG,2016,80.05802154541016,,1565.8677,,.19,,,,7114.5771,5174.418
MDG,2017,79.72809600830078,,1584.4246,,.2,,,,7114.5771,5174.418
MDG,2018,79.5989990234375,,1592.0538,,.19,,,,7114.5771,5174.418
MDG,2019,78.99671173095703,,1618.5326,,.21,,,,7114.5771,5174.418
MDG,2020,,,1463.7877,,,,,,7114.5771,5174.418
MDG,2021,,,1488.645,,,,,,7114.5771,5174.418
MDG,2022,81.5,0,1509.51,1509.51,.2201512455940247,.22015125,.22015125,.22015125,7114.5771,5174.418
MDG,2023,,,1544.781,1595.4489,,.23806863,.22959599,.23581998,7114.5771,5174.418
MDG,2024,,,1580.7466,1686.2804,,.25744426,.23944591,.25260398,7114.5771,5174.418
MDG,2025,,,1615.958,1782.2831,,.2783969,.2497185,.27058247,7114.5771,5174.418
MDG,2026,,,1650.8917,1883.7513,,.30105472,.26043171,.28984052,7114.5771,5174.418
MDG,2027,,,1686.5497,1990.9963,,.32555655,.27160451,.31046924,7114.5771,5174.418
MDG,2028,,,1722.9778,2104.3469,,.35205266,.28325674,.33256623,7114.5771,5174.418
MDG,2029,,,1760.1927,2224.1509,,.38070506,.29540879,.35623583,7114.5771,5174.418
MDG,2030,,,1798.2115,2350.7754,,.4116894,.30808216,.38159019,7114.5771,5174.418
MDG,2031,,,1837.0515,2484.6089,,.44519562,.32129934,.40874892,7114.5771,5174.418
MDG,2032,,,1876.7303,2626.0618,,.48142862,.33508345,.43784064,7114.5771,5174.418
MDG,2033,,,1917.2662,2775.5679,,.52061069,.34945902,.46900305,7114.5771,5174.418
MDG,2034,,,1958.6777,2933.5854,,.56298149,.3644512,.50238317,7114.5771,5174.418
MDG,2035,,,2000.9836,3100.5994,,.60880071,.3800866,.5381391,7114.5771,5174.418
MDG,2036,,,2044.2034,3277.1216,,.65834922,.39639288,.57644004,7114.5771,5174.418
MDG,2037,,,2088.3564,3463.6934,,.71193039,.41339874,.61746675,7114.5771,5174.418
MDG,2038,,,2133.4634,3660.887,,.76987153,.43113372,.66141343,7114.5771,5174.418
MDG,2039,,,2179.5444,3869.3071,,.83252913,.44963002,.70848793,7114.5771,5174.418
MDG,2040,,,2226.6208,4089.593,,.90028596,.46891981,.7589128,7114.5771,5174.418
MDG,2041,,,2274.7141,4322.4204,,.97355664,.48903668,.81292713,7114.5771,5174.418
MDG,2042,,,2323.8462,4568.5029,,1.0527912,.5100171,.8707853,7114.5771,5174.418
MDG,2043,,,2374.0396,4828.5952,,1.1384745,.5318976,.93276101,7114.5771,5174.418
MDG,2044,,,2425.3169,5103.4951,,1.2311304,.55471623,.99914765,7114.5771,5174.418
MDG,2045,,,2477.7019,5394.0454,,1.331328,.5785144,1.0702592,7114.5771,5174.418
MDG,2046,,,2531.2183,5701.1372,,1.4396805,.60333353,1.1464319,7114.5771,5174.418
MDG,2047,,,2585.8906,6025.7124,,1.5568503,.62921679,1.2280277,7114.5771,5174.418
MDG,2048,,,2641.7439,6368.7661,,1.6835573,.65621114,1.3154291,7114.5771,5174.418
MDG,2049,,,2698.8035,6731.3506,,1.8205764,.6843636,1.4090511,7114.5771,5174.418
MDG,2050,,,2757.0955,7114.5771,,1.9687458,.71372312,1.5093364,7114.5771,5174.418
MDV,1991,19.78212547302246,,9039.8164,,.6899999999999999,,,,17747.783,17747.783
MDV,1992,18.66106796264648,,9360.5547,,.95,,,,17747.783,17747.783
MDV,1993,17.11559104919434,,9604.3672,,.84,,,,17747.783,17747.783
MDV,1994,15.67176914215088,,10056.803,,.82,,,,17747.783,17747.783
MDV,1995,13.90663623809814,,10597.587,,1.03,,,,17747.783,17747.783
MDV,1996,11.59845066070557,,11208.401,,1.09,,,,17747.783,17747.783
MDV,1997,9.325655937194824,,11935.175,,1.28,,,,17747.783,17747.783
MDV,1998,8.830689430236816,,12609.402,,1.16,,,,17747.783,17747.783
MDV,1999,7.406866073608398,,13139.611,,1.57,,,,17747.783,17747.783
MDV,2000,7.210030555725098,,13358.065,,1.66,,,,17747.783,17747.783
MDV,2001,8.955510139465332,,12521.458,,1.68,,,,17747.783,17747.783
MDV,2002,7.536579132080078,,13071.973,,2.09,,,,17747.783,17747.783
MDV,2003,6.058786869049072,,14452.005,,1.75,,,,17747.783,17747.783
MDV,2004,4.756363391876221,,14901.4,,2.4,,,,17747.783,17747.783
MDV,2005,8.918754577636719,,12607.231,,2.26,,,,17747.783,17747.783
MDV,2006,4.141689300537109,,15516.361,,2.67,,,,17747.783,17747.783
MDV,2007,3.636815309524536,,16330.162,,2.59,,,,17747.783,17747.783
MDV,2008,2.869778394699097,,17448.303,,2.53,,,,17747.783,17747.783
MDV,2009,4.154960155487061,,15731.556,,2.58,,,,17747.783,17747.783
MDV,2010,2.13488507270813,,16305.162,,2.62,,,,17747.783,17747.783
MDV,2011,.1369875222444534,,17015.15,,2.65,,,,17747.783,17747.783
MDV,2012,.3054703772068024,,16708.477,,2.87,,,,17747.783,17747.783
MDV,2013,.0705802515149117,,17133.1,,2.72,,,,17747.783,17747.783
MDV,2014,.0048174876719713,,17567.725,,3.15,,,,17747.783,17747.783
MDV,2015,.0129223940894008,,17283.973,,3.02,,,,17747.783,17747.783
MDV,2016,0,,17583.588,,3.69,,,,17747.783,17747.783
MDV,2017,0,,18057.91,,3.74,,,,17747.783,17747.783
MDV,2018,0,,18793.846,,4.08,,,,17747.783,17747.783
MDV,2019,0,,19510.492,,3.97,,,,17747.783,17747.783
MDV,2020,,,12744.43,,,,,,17747.783,17747.783
MDV,2021,,,16595.965,,,,,,17747.783,17747.783
MDV,2022,0,1,17747.783,17747.783,4.582911968231201,4.582912,4.582912,4.582912,17747.783,17747.783
MDV,2023,,,18519.258,17747.783,,4.7301283,4.6722231,4.7301283,17747.783,17747.783
MDV,2024,,,19401.586,17747.783,,4.8820739,4.7632751,4.8820739,17747.783,17747.783
MDV,2025,,,20149.254,17747.783,,5.0389004,4.8561015,5.0389004,17747.783,17747.783
MDV,2026,,,20911.648,17747.783,,5.2007647,4.950737,5.2007647,17747.783,17747.783
MDV,2027,,,21708.963,17747.783,,5.3678279,5.0472164,5.3678279,17747.783,17747.783
MDV,2028,,,22536.678,17747.783,,5.5402584,5.145576,5.5402584,17747.783,17747.783
MDV,2029,,,23395.951,17747.783,,5.7182274,5.2458525,5.7182274,17747.783,17747.783
MDV,2030,,,24287.986,17747.783,,5.9019136,5.3480835,5.9019136,17747.783,17747.783
MDV,2031,,,25214.033,17747.783,,6.0915003,5.4523063,6.0915003,17747.783,17747.783
MDV,2032,,,26175.389,17747.783,,6.2871771,5.5585604,6.2871771,17747.783,17747.783
MDV,2033,,,27173.398,17747.783,,6.4891396,5.6668854,6.4891396,17747.783,17747.783
MDV,2034,,,28209.459,17747.783,,6.6975894,5.7773213,6.6975894,17747.783,17747.783
MDV,2035,,,29285.023,17747.783,,6.9127359,5.8899093,6.9127359,17747.783,17747.783
MDV,2036,,,30401.596,17747.783,,7.1347928,6.0046911,7.1347928,17747.783,17747.783
MDV,2037,,,31560.74,17747.783,,7.3639832,6.1217103,7.3639832,17747.783,17747.783
MDV,2038,,,32764.08,17747.783,,7.6005359,6.2410097,7.6005359,17747.783,17747.783
MDV,2039,,,34013.301,17747.783,,7.844686,6.3626337,7.844686,17747.783,17747.783
MDV,2040,,,35310.152,17747.783,,8.0966797,6.4866281,8.0966797,17747.783,17747.783
MDV,2041,,,36656.449,17747.783,,8.3567677,6.613039,8.3567677,17747.783,17747.783
MDV,2042,,,38054.078,17747.783,,8.6252098,6.7419133,8.6252098,17747.783,17747.783
MDV,2043,,,39504.996,17747.783,,8.902276,6.8732996,8.902276,17747.783,17747.783
MDV,2044,,,41011.234,17747.783,,9.188242,7.0072455,9.188242,17747.783,17747.783
MDV,2045,,,42574.902,17747.783,,9.4833937,7.1438022,9.4833937,17747.783,17747.783
MDV,2046,,,44198.188,17747.783,,9.7880268,7.28302,9.7880268,17747.783,17747.783
MDV,2047,,,45883.367,17747.783,,10.102446,7.4249511,10.102446,17747.783,17747.783
MDV,2048,,,47632.797,17747.783,,10.426964,7.5696478,10.426964,17747.783,17747.783
MDV,2049,,,49448.93,17747.783,,10.761908,7.7171645,10.761908,17747.783,17747.783
MDV,2050,,,51334.309,17747.783,,11.10761,7.8675561,11.10761,17747.783,17747.783
MEX,1991,7.77355432510376,,15293.159,,3.64,,,,18773.934,18773.934
MEX,1992,7.377366065979004,,15550.561,,3.6,,,,18773.934,18773.934
MEX,1993,7.696087837219238,,15575.118,,3.64,,,,18773.934,18773.934
MEX,1994,7.310463905334473,,16067.146,,3.86,,,,18773.934,18773.934
MEX,1995,13.74259757995605,,14808.807,,3.61,,,,18773.934,18773.934
MEX,1996,18.09687805175781,,15559.977,,3.73,,,,18773.934,18773.934
MEX,1997,15.03279495239258,,16368.093,,3.89,,,,18773.934,18773.934
MEX,1998,12.90328502655029,,16954.33,,4.07,,,,18773.934,18773.934
MEX,1999,11.13779926300049,,17165.893,,3.9,,,,18773.934,18773.934
MEX,2000,8.923510551452637,,17756.566,,4.09,,,,18773.934,18773.934
MEX,2001,7.622712135314941,,17438.209,,4.04,,,,18773.934,18773.934
MEX,2002,6.588872909545898,,17193.561,,4.06,,,,18773.934,18773.934
MEX,2003,6.614509582519531,,17205.986,,4.22,,,,18773.934,18773.934
MEX,2004,5.950515270233154,,17635.246,,4.25,,,,18773.934,18773.934
MEX,2005,6.544524669647217,,17788.59,,4.35,,,,18773.934,18773.934
MEX,2006,4.152400493621826,,18319.479,,4.44,,,,18773.934,18773.934
MEX,2007,4.648836135864258,,18462.84,,4.43,,,,18773.934,18773.934
MEX,2008,5.362180709838867,,18396.811,,4.39,,,,18773.934,18773.934
MEX,2009,5.443836212158203,,17168.977,,4.22,,,,18773.934,18773.934
MEX,2010,4.518380165100098,,17790.012,,4.29,,,,18773.934,18773.934
MEX,2011,4.092001438140869,,18186.225,,4.36,,,,18773.934,18773.934
MEX,2012,3.839893341064453,,18594.895,,4.38,,,,18773.934,18773.934
MEX,2013,3.766984462738037,,18600.371,,4.23,,,,18773.934,18773.934
MEX,2014,3.71351170539856,,18887.568,,4.05,,,,18773.934,18773.934
MEX,2015,3.536722421646118,,19268.914,,4.05,,,,18773.934,18773.934
MEX,2016,3.214910507202148,,19539.262,,4.02,,,,18773.934,18773.934
MEX,2017,2.906532049179077,,19721.262,,3.93,,,,18773.934,18773.934
MEX,2018,2.629380702972412,,19928.396,,3.71,,,,18773.934,18773.934
MEX,2019,2.703492164611816,,19675.441,,3.64,,,,18773.934,18773.934
MEX,2020,,,17878.277,,,,,,18773.934,18773.934
MEX,2021,,,18544.713,,,,,,18773.934,18773.934
MEX,2022,.3,1,18773.934,18773.934,3.280531406402588,3.2805314,3.2805314,3.2805314,18773.934,18773.934
MEX,2023,,,18828.955,18773.934,,3.192533,3.1630974,3.192533,18773.934,18773.934
MEX,2024,,,19008.451,18773.934,,3.106895,3.0498672,3.106895,18773.934,18773.934
MEX,2025,,,19263.268,18773.934,,3.0235543,2.94069,3.0235543,18773.934,18773.934
MEX,2026,,,19521.746,18773.934,,2.9424491,2.8354213,2.9424491,18773.934,18773.934
MEX,2027,,,19779.111,18773.934,,2.8635194,2.7339211,2.8635194,18773.934,18773.934
MEX,2028,,,20039.869,18773.934,,2.7867069,2.636054,2.7867069,18773.934,18773.934
MEX,2029,,,20304.064,18773.934,,2.7119548,2.5416903,2.7119548,18773.934,18773.934
MEX,2030,,,20571.744,18773.934,,2.6392081,2.4507048,2.6392081,18773.934,18773.934
MEX,2031,,,20842.951,18773.934,,2.5684125,2.3629763,2.5684125,18773.934,18773.934
MEX,2032,,,21117.734,18773.934,,2.499516,2.278388,2.499516,18773.934,18773.934
MEX,2033,,,21396.141,18773.934,,2.4324677,2.1968279,2.4324677,18773.934,18773.934
MEX,2034,,,21678.217,18773.934,,2.367218,2.1181874,2.367218,18773.934,18773.934
MEX,2035,,,21964.012,18773.934,,2.3037186,2.0423622,2.3037186,18773.934,18773.934
MEX,2036,,,22253.574,18773.934,,2.2419224,1.969251,2.2419224,18773.934,18773.934
MEX,2037,,,22546.955,18773.934,,2.1817839,1.8987572,2.1817839,18773.934,18773.934
MEX,2038,,,22844.203,18773.934,,2.1232586,1.8307868,2.1232586,18773.934,18773.934
MEX,2039,,,23145.369,18773.934,,2.0663033,1.7652497,2.0663033,18773.934,18773.934
MEX,2040,,,23450.506,18773.934,,2.0108757,1.7020586,2.0108757,18773.934,18773.934
MEX,2041,,,23759.666,18773.934,,1.9569348,1.6411295,1.9569348,18773.934,18773.934
MEX,2042,,,24072.902,18773.934,,1.904441,1.5823816,1.904441,18773.934,18773.934
MEX,2043,,,24390.268,18773.934,,1.8533553,1.5257367,1.8533553,18773.934,18773.934
MEX,2044,,,24711.816,18773.934,,1.8036399,1.4711194,1.8036399,18773.934,18773.934
MEX,2045,,,25037.605,18773.934,,1.7552581,1.4184574,1.7552581,18773.934,18773.934
MEX,2046,,,25367.689,18773.934,,1.7081742,1.3676805,1.7081742,18773.934,18773.934
MEX,2047,,,25702.125,18773.934,,1.6623533,1.3187213,1.6623533,18773.934,18773.934
MEX,2048,,,26040.969,18773.934,,1.6177615,1.2715147,1.6177615,18773.934,18773.934
MEX,2049,,,26384.279,18773.934,,1.5743659,1.2259979,1.5743659,18773.934,18773.934
MEX,2050,,,26732.117,18773.934,,1.5321343,1.1821105,1.5321343,18773.934,18773.934
MHL,1991,1.887325167655945,,3226.9136,,1.581284699969262,,,,3831.4502,3831.4502
MHL,1992,1.518308401107788,,3398.4358,,1.63,,,,3831.4502,3831.4502
MHL,1993,.9796760082244873,,3560.1863,,1.71,,,,3831.4502,3831.4502
MHL,1994,.854344367980957,,3740.4683,,1.76,,,,3831.4502,3831.4502
MHL,1995,.854344367980957,,4028.4282,,1.84,,,,3831.4502,3831.4502
MHL,1996,1.071558117866516,,3608.4465,,1.85,,,,3831.4502,3831.4502
MHL,1997,1.750171780586243,,3380.542,,1.85,,,,3831.4502,3831.4502
MHL,1998,1.772235512733459,,3359.3008,,1.9,,,,3831.4502,3831.4502
MHL,1999,1.772235512733459,,3313.0576,,1.89,,,,3831.4502,3831.4502
MHL,2000,1.750171780586243,,3335.689,,2.03,,,,3831.4502,3831.4502
MHL,2001,1.071558117866516,,3517.8481,,2.07,,,,3831.4502,3831.4502
MHL,2002,1.071558117866516,,3582.7744,,2.22,,,,3831.4502,3831.4502
MHL,2003,1.518308401107788,,3452.5574,,2.14,,,,3831.4502,3831.4502
MHL,2004,1.518308401107788,,3420.6494,,2.36,,,,3831.4502,3831.4502
MHL,2005,1.518308401107788,,3451.6672,,2.48,,,,3831.4502,3831.4502
MHL,2006,1.518308401107788,,3408.2236,,2.48,,,,3831.4502,3831.4502
MHL,2007,1.518308401107788,,3500.6831,,2.52,,,,3831.4502,3831.4502
MHL,2008,1.772235512733459,,3277.3381,,2.37,,,,3831.4502,3831.4502
MHL,2009,1.518308401107788,,3376.3557,,2.43,,,,3831.4502,3831.4502
MHL,2010,1.045817136764526,,3594.7393,,2.49,,,,3831.4502,3831.4502
MHL,2011,1.071558117866516,,3562.4255,,2.49,,,,3831.4502,3831.4502
MHL,2012,1.232781291007996,,3469.1218,,2.44,,,,3831.4502,3831.4502
MHL,2013,1.045817136764526,,3594.5032,,2.51,,,,3831.4502,3831.4502
MHL,2014,1.071558117866516,,3544.7778,,2.54,,,,3831.4502,3831.4502
MHL,2015,1.014560222625732,,3585.6218,,2.61,,,,3831.4502,3831.4502
MHL,2016,.9796760082244873,,3615.1528,,3.04,,,,3831.4502,3831.4502
MHL,2017,.854344367980957,,3711.446,,3.09,,,,3831.4502,3831.4502
MHL,2018,.854344367980957,,3820.4954,,3.06,,,,3831.4502,3831.4502
MHL,2019,.854344367980957,,4048.0886,,3.05,,,,3831.4502,3831.4502
MHL,2020,,,3931.7715,,,,,,3831.4502,3831.4502
MHL,2021,,,3806.2136,,,,,,3831.4502,3831.4502
MHL,2022,.8,1,3831.4502,3831.4502,1.106396436691284,1.1063964,1.1063964,1.1063964,3831.4502,3831.4502
MHL,2023,,,3924.5283,3831.4502,,1.1019253,1.084937,1.1019253,3831.4502,3831.4502
MHL,2024,,,3971.2468,3831.4502,,1.0974722,1.0638937,1.0974722,3831.4502,3831.4502
MHL,2025,,,4010.6406,3831.4502,,1.0930371,1.0432585,1.0930371,3831.4502,3831.4502
MHL,2026,,,4038.4934,3831.4502,,1.0886199,1.0230237,1.0886199,3831.4502,3831.4502
MHL,2027,,,4066.541,3831.4502,,1.0842206,1.0031813,1.0842206,3831.4502,3831.4502
MHL,2028,,,4094.7834,3831.4502,,1.0798391,.98372376,1.0798391,3831.4502,3831.4502
MHL,2029,,,4123.2222,3831.4502,,1.0754753,.9646436,1.0754753,3831.4502,3831.4502
MHL,2030,,,4151.8584,3831.4502,,1.0711292,.94593382,1.0711292,3831.4502,3831.4502
MHL,2031,,,4180.6934,3831.4502,,1.0668006,.92758697,1.0668006,3831.4502,3831.4502
MHL,2032,,,4209.7285,3831.4502,,1.0624894,.90959591,1.0624894,3831.4502,3831.4502
MHL,2033,,,4238.9653,3831.4502,,1.0581957,.89195383,1.0581957,3831.4502,3831.4502
MHL,2034,,,4268.4053,3831.4502,,1.0539193,.87465394,1.0539193,3831.4502,3831.4502
MHL,2035,,,4298.0498,3831.4502,,1.0496603,.85768956,1.0496603,3831.4502,3831.4502
MHL,2036,,,4327.8999,3831.4502,,1.0454184,.84105426,1.0454184,3831.4502,3831.4502
MHL,2037,,,4357.9575,3831.4502,,1.0411937,.8247416,1.0411937,3831.4502,3831.4502
MHL,2038,,,4388.2236,3831.4502,,1.0369861,.80874532,1.0369861,3831.4502,3831.4502
MHL,2039,,,4418.7002,3831.4502,,1.0327954,.79305929,1.0327954,3831.4502,3831.4502
MHL,2040,,,4449.3882,3831.4502,,1.0286217,.77767748,1.0286217,3831.4502,3831.4502
MHL,2041,,,4480.2896,3831.4502,,1.0244648,.76259404,1.0244648,3831.4502,3831.4502
MHL,2042,,,4511.4053,3831.4502,,1.0203248,.74780309,1.0203248,3831.4502,3831.4502
MHL,2043,,,4542.7373,3831.4502,,1.0162015,.73329908,1.0162015,3831.4502,3831.4502
MHL,2044,,,4574.2871,3831.4502,,1.0120949,.71907634,1.0120949,3831.4502,3831.4502
MHL,2045,,,4606.0557,3831.4502,,1.0080048,.7051295,1.0080048,3831.4502,3831.4502
MHL,2046,,,4638.0449,3831.4502,,1.0039313,.69145316,1.0039313,3831.4502,3831.4502
MHL,2047,,,4670.2563,3831.4502,,.99987423,.67804205,.99987423,3831.4502,3831.4502
MHL,2048,,,4702.6914,3831.4502,,.99583358,.66489106,.99583358,3831.4502,3831.4502
MHL,2049,,,4735.3521,3831.4502,,.99180925,.65199512,.99180925,3831.4502,3831.4502
MHL,2050,,,4768.2393,3831.4502,,.98780119,.63934934,.98780119,3831.4502,3831.4502
MKD,1991,3.013954162597656,,10691.636,,4.32,,,,16907.254,16907.254
MKD,1992,4.496970176696777,,10013.042,,4.34,,,,16907.254,16907.254
MKD,1993,3.223042011260986,,9286.7861,,4.51,,,,16907.254,16907.254
MKD,1994,2.162179946899414,,9134.1484,,4.37,,,,16907.254,16907.254
MKD,1995,1.602566003799438,,9025.2861,,4.35,,,,16907.254,16907.254
MKD,1996,1.513839364051819,,9103.8682,,5.12,,,,16907.254,16907.254
MKD,1997,1.420980215072632,,9200.6094,,4.57,,,,16907.254,16907.254
MKD,1998,1.136273145675659,,9460.9961,,4.98,,,,16907.254,16907.254
MKD,1999,3.754155397415161,,9824.4375,,4.57,,,,16907.254,16907.254
MKD,2000,5.217662334442139,,10224.69,,4.38,,,,16907.254,16907.254
MKD,2001,5.377749919891357,,9869.5166,,4.43,,,,16907.254,16907.254
MKD,2002,1.456554889678955,,10089.948,,4.19,,,,16907.254,16907.254
MKD,2003,1.243688702583313,,10280.539,,4.56,,,,16907.254,16907.254
MKD,2004,.7659340500831604,,10730.507,,4.41,,,,16907.254,16907.254
MKD,2005,1.496119976043701,,11213.642,,4.58,,,,16907.254,16907.254
MKD,2006,2.84100866317749,,11770.197,,4.55,,,,16907.254,16907.254
MKD,2007,1.356145620346069,,12511.713,,4.78,,,,16907.254,16907.254
MKD,2008,.6365959644317627,,13174.827,,4.68,,,,16907.254,16907.254
MKD,2009,9.767671585083008,,13103.427,,4.37,,,,16907.254,16907.254
MKD,2010,10.44822692871094,,13514.981,,4.27,,,,16907.254,16907.254
MKD,2011,9.087074279785156,,13807.466,,4.66,,,,16907.254,16907.254
MKD,2012,6.912791728973389,,13727.772,,4.48,,,,16907.254,16907.254
MKD,2013,5.225698471069336,,14108.892,,4.01,,,,16907.254,16907.254
MKD,2014,4.516734600067139,,14596.601,,3.8,,,,16907.254,16907.254
